-5.619020e-01	 -2.765868e-01	 -5.679743e-02
-6.772446e-02	 1.398173e-01	 1.631186e-01
2.691700e-01	 2.595571e-01	 3.904919e-01
5.052351e-01	 -3.454109e-01	 -1.815517e-01
-2.134349e-01	 -1.164030e-01	 -1.279044e-01
-2.343652e-01	 -2.803771e-01	 -1.522727e-01
-1.743295e-01	 -2.406480e-01	 7.516365e-01
9.436836e-01	 9.753049e-01	 9.908904e-01
9.818817e-01	 9.583659e-01	 9.213773e-01
9.536473e-01	 9.039498e-01	 8.287497e-01
9.075082e-02	 -4.446693e-01	 7.952230e-02
-4.070090e-01	 -5.659689e-01	 -7.983931e-01
9.089048e-01	 6.942251e-01	 5.968624e-01
5.732179e-02	 6.912798e-02	 1.163963e-01
2.711549e-01	 1.977776e-01	 1.903112e-01
4.491924e-01	 4.739542e-01	 -1.755284e-01
-1.704175e-01	 -1.360468e-01	 -5.248861e-02
-2.948401e-02	 -2.425609e-01	 -2.524249e-01
-4.368786e-02	 -5.087903e-02	 6.427817e-02
1.556627e-01	 1.432193e-01	 -2.345472e-02
-1.440983e-01	 -7.275878e-02	 4.159032e-02
6.453196e-02	 -6.396757e-02	 -2.012372e-01
-9.960815e-02	 -1.804737e-02	 -1.598044e-03
-1.019663e-01	 -5.039078e-02	 9.970584e-01
9.955349e-01	 9.809287e-01	 9.518210e-01
9.799663e-01	 9.710908e-01	 8.904675e-01
8.795667e-01	 9.823571e-01	 9.832935e-01
9.700489e-01	 9.936414e-01	 9.994023e-01
9.701349e-01	 9.622289e-01	 9.977736e-01
1.224874e-01	 1.992718e-01	 5.349149e-01
6.033237e-01	 5.339411e-01	 6.830850e-01
-2.466603e-01	 -1.980607e-01	 -1.881423e-02
-1.438010e-01	 -1.140359e-01	 -4.564878e-01
-3.269033e-01	 -1.308935e-01	 -1.911822e-01
-7.907333e-02	 -2.641342e-02	 -3.017407e-01
-3.015724e-01	 -1.332305e-01	 7.077116e-02
-3.433522e-01	 1.420713e-01	 -2.445184e-01
-2.621396e-01	 -1.464158e-01	 -1.179656e-01
2.711898e-02	 2.418067e-01	 -1.496930e-01
3.432882e-02	 7.388485e-01	 9.921185e-01
9.323322e-01	 7.892529e-01	 7.862888e-01
8.425547e-01	 6.445962e-01	 9.586315e-01
9.492011e-01	 9.648466e-01	 9.787153e-01
9.864481e-01	 8.893163e-01	 9.135993e-01
9.800300e-01	 9.809541e-01	 6.692162e-01
-5.714151e-02	 5.689335e-02	 3.139032e-01
2.337607e-01	 5.100243e-02	 -1.426721e-01
-9.045894e-02	 8.620971e-02	 4.556100e-01
2.784916e-01	 1.629192e-02	 -2.604508e-01
1.434300e-01	 1.512204e-01	 2.427547e-01
4.397610e-01	 4.215399e-01	 4.023445e-01
-2.074109e-01	 -2.175359e-01	 -1.569630e-01
-5.718557e-01	 -5.500554e-01	 -4.579223e-01
9.880095e-01	 9.868615e-01	 9.178970e-01
8.671598e-01	 9.053744e-01	 9.043028e-01
9.740626e-01	 9.722376e-01	 8.762318e-01
7.716369e-01	 8.349692e-01	 8.499838e-01
1.204442e-01	 -9.486567e-02	 -3.438973e-01
-2.812686e-01	 -3.645255e-02	 2.639806e-01
2.812766e-01	 4.985262e-02	 -2.570166e-01
-3.227829e-01	 -3.336736e-02	 3.018039e-01
-4.530644e-01	 -4.623934e-01	 -4.349266e-01
-1.961850e-01	 -1.337797e-01	 -1.532819e-01
1.679140e-01	 1.385327e-01	 1.637595e-01
3.875142e-01	 3.742875e-01	 3.767182e-01
8.833040e-01	 8.815854e-01	 8.322100e-01
9.393612e-01	 9.903404e-01	 9.522704e-01
9.448219e-01	 9.891023e-01	 9.524313e-01
8.635068e-01	 9.267122e-01	 8.757841e-01
7.623757e-02	 -1.979982e-01	 5.370822e-01
5.352850e-01	 1.408358e-01	 -2.637983e-01
-1.314836e-01	 6.602094e-02	 5.908343e-01
1.532413e-01	 -2.883023e-01	 1.177566e-01
1.278389e-01	 2.062020e-01	 4.477411e-01
4.385855e-01	 3.954635e-01	 -1.464419e-01
-1.146726e-01	 -1.005652e-01	 -5.186045e-01
-4.634212e-01	 9.901117e-01	 9.718302e-01
8.179386e-01	 7.162387e-01	 8.875855e-01
8.797835e-01	 9.804422e-01	 9.912071e-01
8.005008e-01	 8.411697e-01	 8.379276e-01
-2.993030e-02	 2.133196e-01	 -1.682924e-01
-6.645895e-02	 6.679270e-02	 5.998673e-01
5.787074e-01	 1.968515e-01	 -1.566771e-01
-1.208721e-01	 -5.039298e-01	 -4.806900e-01
9.780859e-02	 1.300317e-01	 2.677163e-01
5.822033e-01	 5.294477e-01	 4.247414e-01
9.922168e-01	 8.369884e-01	 8.605898e-01
9.929837e-01	 9.892575e-01	 7.539809e-01
5.710841e-01	 8.251876e-01	 8.916541e-01
-3.798079e-02	 1.254660e-01	 6.135167e-01
6.747949e-01	 2.007569e-01	 1.852275e-01
7.138165e-01	 -8.096873e-02	 5.842716e-01
-1.380027e-01	 NaN	 NaN
NaN	 -4.230998e-02	 1.533418e-02
NaN	 NaN	 NaN
NaN	 6.001580e-04	 NaN
NaN	 1.292818e-01	 2.073220e-01
3.355972e-01	 -1.823932e-01	 -2.576113e-01
-6.480074e-01	 -5.375611e-01	 1.684849e-01
5.943098e-01	 4.430867e-01	 NaN
NaN	 NaN	 -4.175989e-01
-3.404414e-01	 NaN	 NaN
NaN	 NaN	 -6.116710e-01
NaN	 NaN	 9.908803e-01
9.701937e-01	 7.148229e-01	 7.151116e-01
9.451630e-01	 7.387673e-01	 4.488809e-01
9.823731e-01	 5.526506e-01	 8.857931e-01
NaN	 NaN	 NaN
9.076459e-01	 9.401407e-01	 NaN
NaN	 NaN	 NaN
7.911120e-01	 NaN	 NaN
5.909099e-01	 -1.931320e-01	 -2.712876e-01
1.891098e-01	 1.801919e-01	 -1.712577e-01
7.667932e-03	 6.185621e-01	 1.473077e-01
1.555453e-01	 5.289087e-01	 5.437729e-01
-1.749905e-01	 -1.835009e-01	 -4.464117e-01
-4.454348e-01	 7.931746e-01	 9.687650e-01
8.041509e-01	 8.176482e-01	 9.679407e-01
9.679867e-01	 8.947948e-01	 6.472779e-01
-1.980918e-02	 2.690173e-01	 7.229126e-01
2.249837e-01	 -1.055935e-01	 -5.060637e-02
7.046462e-01	 6.290656e-01	 -1.347414e-01
-1.385775e-01	 -1.573584e-01	 -1.966136e-01
-4.259977e-01	 -3.479822e-01	 1.514714e-01
2.876254e-01	 6.235762e-01	 4.738184e-01
9.901535e-01	 9.501937e-01	 6.623749e-01
8.763038e-01	 9.315355e-01	 9.871653e-01
6.486489e-01	 4.641435e-01	 8.702533e-01
6.833492e-01	 2.022460e-01	 -2.125023e-01
6.851567e-01	 1.848722e-01	 -3.051261e-02
-9.802575e-02	 3.030926e-01	 6.975791e-01
1.935915e-01	 1.989312e-01	 5.079006e-01
-2.027291e-01	 -1.895290e-01	 -1.922323e-01
-4.440492e-01	 -5.282705e-01	 -4.675101e-01
7.039575e-01	 9.589176e-01	 8.347932e-01
6.996151e-01	 9.643138e-01	 9.808750e-01
8.906241e-01	 7.931363e-01	 5.429712e-01
5.250824e-01	 -1.945602e-01	 1.414902e-01
8.274252e-02	 -4.340477e-01	 1.129374e-01
5.989621e-01	 -1.280898e-01	 -2.377788e-01
-4.787799e-01	 2.277594e-01	 5.777353e-01
6.190841e-01	 5.226854e-01	 8.413569e-01
9.516341e-01	 8.664585e-01	 9.701955e-01
6.912486e-01	 7.771615e-01	 6.066665e-01
-1.348017e-01	 4.766035e-02	 4.450165e-01
4.528843e-01	 8.503265e-02	 -2.757206e-01
6.022775e-02	 4.233695e-01	 8.248055e-01
-4.957851e-02	 8.889305e-01	 -5.877856e-02
5.178398e-01	 8.643533e-01	 -3.746162e-01
8.313938e-01	 NaN	 -2.810269e-01
-1.980200e-02	 6.889658e-02	 5.704460e-02
9.128919e-02	 3.176578e-01	 2.950985e-01
-2.732141e-01	 -2.511428e-01	 -2.084374e-01
-2.050973e-01	 1.312205e-01	 7.505001e-03
-2.695963e-02	 -6.816937e-01	 -3.933370e-01
5.911258e-01	 -9.025155e-02	 NaN
-5.279351e-01	 -9.155422e-01	 9.884745e-01
9.972334e-01	 8.908572e-01	 8.330602e-01
9.516755e-01	 9.215922e-01	 9.660745e-01
8.816531e-01	 5.269071e-01	 9.901127e-01
4.579806e-01	 9.979069e-01	 5.168517e-01
3.133359e-01	 7.143059e-01	 5.483056e-01
NaN	 8.014415e-01	 4.017342e-01
-6.668670e-02	 -4.261692e-02	 3.718534e-01
NaN	 NaN	 NaN
2.916326e-01	 -9.147388e-02	 1.770637e-02
3.680128e-01	 NaN	 NaN
NaN	 7.579315e-01	 -1.458204e-01
8.852822e-02	 4.178531e-01	 8.933670e-01
9.317659e-01	 NaN	 7.644903e-01
-4.904322e-02	 1.531105e-01	 4.854623e-01
8.552890e-01	 9.789188e-01	 NaN
4.990925e-01	 -3.154565e-01	 -5.097201e-02
2.454362e-01	 6.669441e-01	 7.769746e-01
NaN	 5.585177e-01	 -3.557048e-01
-7.171778e-02	 2.829273e-01	 6.748155e-01
7.269140e-01	 NaN	 3.929525e-01
-3.560827e-01	 -5.976318e-02	 2.044377e-01
5.569542e-01	 6.398270e-01	 1.292459e-01
6.626340e-02	 6.071428e-02	 -3.996595e-01
NaN	 NaN	 NaN
9.167497e-01	 -4.595730e-02	 -1.840942e-02
1.440030e-01	 NaN	 NaN
NaN	 1.643384e-01	 -3.341435e-02
2.310234e-02	 8.889705e-02	 1.403416e-01
1.992553e-01	 NaN	 -3.931417e-01
1.185287e-02	 -1.103958e-01	 -3.117938e-01
-4.684330e-01	 2.638683e-02	 NaN
-2.808862e-01	 5.884716e-02	 -9.345011e-02
-2.175637e-01	 -1.641269e-01	 5.969912e-02
NaN	 4.509154e-02	 -5.208448e-02
-3.256972e-02	 5.073346e-03	 7.274810e-02
1.576026e-01	 NaN	 -2.648866e-01
1.037588e-03	 -2.000627e-01	 -2.723574e-01
-6.275693e-02	 1.311974e-01	 -1.691150e-02
9.955712e-01	 9.972450e-01	 8.378528e-01
NaN	 NaN	 NaN
2.729845e-01	 9.947464e-01	 9.996737e-01
9.186020e-01	 NaN	 NaN
NaN	 6.312945e-01	 9.887466e-01
9.958057e-01	 9.041549e-01	 4.268484e-01
3.034957e-01	 NaN	 5.108759e-01
9.987263e-01	 9.820234e-01	 8.167686e-01
2.214753e-01	 2.025384e-01	 NaN
8.197619e-01	 9.471136e-01	 9.943183e-01
9.446836e-01	 7.268066e-01	 6.266949e-01
NaN	 8.282661e-01	 9.331459e-01
9.968931e-01	 9.591279e-01	 7.343921e-01
6.683991e-01	 NaN	 8.805813e-01
9.344539e-01	 9.779587e-01	 9.402269e-01
8.281688e-01	 7.572375e-01	 9.914684e-01
2.337601e-01	 5.518360e-01	 6.067660e-01
7.071068e-01	 4.583738e-01	 -3.567249e-01
6.960834e-01	 NaN	 -4.553269e-02
5.003766e-02	 1.107494e-01	 -7.071068e-01
-2.780409e-01	 3.242963e-02	 5.722466e-02
NaN	 9.712276e-01	 8.324502e-01
7.871274e-01	 4.159784e-15	 8.441486e-01
9.336464e-01	 7.156768e-01	 NaN
6.069242e-02	 7.852924e-02	 -9.159136e-02
NaN	 -4.961263e-01	 5.981691e-02
6.959476e-02	 -1.297092e-01	 NaN
NaN	 NaN	 -3.544412e-01
2.210779e-01	 1.294083e-01	 -9.580816e-02
-7.337629e-01	 -9.043371e-01	 NaN
-4.610379e-01	 2.122444e-01	 1.362264e-01
-7.226299e-02	 -8.002299e-01	 -9.690517e-01
NaN	 -3.794741e-01	 3.332367e-01
2.146646e-01	 -1.505564e-02	 -7.626077e-01
-9.151342e-01	 -9.314736e-01	 -2.989209e-01
3.514420e-01	 2.330879e-01	 9.642280e-04
-7.018906e-01	 -8.917068e-01	 -9.343250e-01
-2.805637e-01	 5.032450e-01	 3.149359e-01
7.721813e-02	 -6.214445e-01	 -8.319829e-01
-8.397472e-01	 -3.128430e-01	 4.548659e-01
2.834646e-01	 3.395138e-02	 -6.590676e-01
-8.504991e-01	 -8.465987e-01	 4.921312e-02
5.288808e-02	 -5.516957e-02	 NaN
7.724160e-01	 -6.691356e-02	 -8.049978e-02
9.170061e-02	 NaN	 NaN
NaN	 1.249060e-01	 -7.849910e-02
-5.638179e-02	 8.250320e-03	 3.538390e-01
3.565349e-01	 NaN	 -1.380609e-01
4.928961e-02	 3.348354e-02	 -1.442735e-02
-2.672599e-01	 -1.033967e-01	 NaN
-6.914088e-02	 3.215553e-02	 2.112250e-02
-1.425223e-02	 -1.446109e-01	 8.043166e-02
3.671956e-02	 7.544276e-02	 -8.382337e-02
-6.190727e-02	 -1.662052e-02	 2.073112e-01
3.047700e-01	 2.297628e-02	 3.813076e-02
-1.083691e-01	 -6.256925e-02	 -3.193146e-02
