-3.679093e-01	 -3.652600e-01	 3.428708e-01
3.773548e-01	 -2.878289e-01	 3.746300e-01
6.335352e-01	 1.989548e-01	 6.226251e-01
-3.129246e-01	 -2.051286e-01	 -2.052924e-01
-6.748087e-02	 -7.505480e-02	 -1.036470e-01
-7.447008e-02	 -2.448961e-01	 -4.260664e-02
-2.658256e-01	 -2.156339e-01	 9.069537e-01
9.079869e-01	 9.369557e-01	 9.230223e-01
9.520566e-01	 9.241789e-01	 7.339339e-01
9.790821e-01	 7.359855e-01	 9.249758e-01
1.306575e-02	 -4.206797e-01	 -2.893006e-01
3.852385e-01	 -3.030369e-01	 3.126726e-01
4.341170e-01	 3.361271e-01	 3.501461e-01
-3.167333e-01	 -4.474442e-02	 -1.657559e-01
-1.095575e-01	 -1.655746e-01	 -1.147864e-01
-1.570263e-01	 -1.619789e-01	 -9.541541e-02
-9.933998e-02	 -1.191258e-01	 9.989130e-01
8.919381e-01	 9.509481e-01	 9.078416e-01
9.460405e-01	 9.367916e-01	 8.861745e-01
9.369709e-01	 9.314125e-01	 9.410043e-01
3.008997e-01	 -1.168991e-02	 -4.266186e-01
-3.407673e-01	 -5.040443e-01	 -5.088850e-01
1.242069e-01	 5.094857e-01	 1.384470e-02
7.799874e-02	 -7.455182e-02	 -5.385627e-02
-1.521206e-01	 -1.186232e-01	 -2.193206e-01
-2.529927e-01	 -5.341384e-02	 -1.401856e-01
-5.222018e-02	 -5.217154e-02	 9.507373e-01
9.984803e-01	 8.915469e-01	 9.326340e-01
8.353669e-01	 8.228188e-01	 9.908176e-01
8.489831e-01	 9.985396e-01	 9.955874e-01
-1.287677e-01	 -5.547690e-01	 -4.826823e-01
3.385357e-01	 -3.806671e-03	 -1.096294e-01
1.892546e-02	 2.294065e-01	 1.623424e-01
3.226642e-01	 -2.794134e-02	 -2.079450e-01
-2.159895e-01	 -9.022289e-02	 -1.558931e-02
-2.395965e-02	 -1.505687e-02	 -8.430177e-02
-2.376214e-02	 -6.955828e-02	 9.912811e-01
