1.219714e+02	 9.635111e+01	 6.775977e+01
5.293575e+01	 4.216218e+00	 -4.601340e+01
-6.264633e+01	 -9.625454e+01	 1.765066e+01
1.598538e+01	 1.314645e+01	 1.191402e+01
1.094841e+01	 1.004076e+01	 1.045616e+01
1.375777e+01	 -1.909820e+01	 2.234525e+01
5.900213e+01	 7.181033e+01	 8.902881e+01
7.206200e+01	 5.990541e+01	 2.851681e+01
1.131563e+02	 8.908331e+01	 5.964701e+01
4.394862e+01	 -7.991460e+00	 -6.088516e+01
-7.688559e+01	 -1.141577e+02	 3.352236e+00
1.109406e+01	 1.736026e+01	 1.984331e+01
2.321128e+01	 2.089714e+01	 1.843281e+01
8.163046e+00	 -3.903575e+00	 3.217226e+01
6.591112e+01	 7.784868e+01	 9.012140e+01
6.546843e+01	 5.051718e+01	 7.966653e+00
1.352249e+02	 1.037748e+02	 7.199226e+01
5.712804e+01	 9.442869e+00	 -4.295148e+01
-5.901253e+01	 -9.311244e+01	 9.690983e+00
1.295051e+01	 1.259521e+01	 1.299417e+01
1.406858e+01	 1.339464e+01	 1.327811e+01
1.389616e+01	 -3.547526e+01	 1.393748e+01
5.487895e+01	 6.896653e+01	 8.994335e+01
7.571689e+01	 6.392912e+01	 3.037761e+01
1.170498e+02	 9.548473e+01	 6.821654e+01
5.355636e+01	 4.848632e+00	 -4.517456e+01
-6.208664e+01	 -9.481520e+01	 1.270546e+01
1.131076e+01	 1.083573e+01	 1.071394e+01
1.186501e+01	 1.231553e+01	 1.352455e+01
1.036479e+01	 -1.780699e+01	 2.325333e+01
5.843071e+01	 7.151842e+01	 8.861052e+01
7.093983e+01	 5.907518e+01	 3.016085e+01
1.288756e+02	 9.837508e+01	 6.887510e+01
5.476300e+01	 5.324474e+00	 -4.617728e+01
-6.152798e+01	 -9.321509e+01	 1.467698e+01
1.205326e+01	 9.333849e+00	 9.137469e+00
9.160363e+00	 9.796855e+00	 1.071423e+01
1.248849e+01	 -2.600598e+01	 2.002307e+01
5.858233e+01	 7.192021e+01	 9.125289e+01
7.478155e+01	 6.212616e+01	 2.831246e+01
1.429000e+02	 1.111566e+02	 7.479492e+01
5.741679e+01	 4.772641e+00	 -4.712954e+01
-6.045770e+01	 -9.134665e+01	 1.786519e+01
1.588800e+01	 1.559269e+01	 1.509514e+01
1.479139e+01	 1.384988e+01	 1.226369e+01
1.342415e+01	 -2.296390e+01	 2.345371e+01
6.541186e+01	 8.068788e+01	 1.006559e+02
8.416998e+01	 7.329879e+01	 4.158883e+01
1.579939e+02	 1.319764e+02	 9.730995e+01
7.832157e+01	 2.089956e+01	 -4.291104e+01
-6.408598e+01	 -1.016925e+02	 2.250370e+00
1.066829e+01	 2.243717e+01	 2.648531e+01
3.148467e+01	 3.061198e+01	 2.709207e+01
1.748123e+01	 -6.420533e+01	 -4.983176e+00
4.575253e+01	 6.465229e+01	 9.643525e+01
8.838225e+01	 7.793863e+01	 4.903617e+01
1.506767e+02	 1.196833e+02	 8.355240e+01
6.833100e+01	 2.189238e+01	 -3.349094e+01
-5.050381e+01	 -8.431909e+01	 3.049611e+01
1.944304e+01	 1.777288e+01	 1.736124e+01
1.946597e+01	 1.920296e+01	 1.882266e+01
1.886452e+01	 -8.946870e+01	 -1.595775e+01
4.160820e+01	 6.112706e+01	 9.446342e+01
9.217816e+01	 8.339130e+01	 5.528138e+01
1.555253e+02	 1.151585e+02	 7.700600e+01
6.156743e+01	 1.329113e+01	 -4.276546e+01
-5.843313e+01	 -8.882655e+01	 2.390114e+01
1.870980e+01	 1.970579e+01	 2.070202e+01
2.418867e+01	 2.249650e+01	 2.106972e+01
